pubchem_id	drugbank_id	chembl_id	name	drug_group	smiles
440772	DB03295		Glutathionylspermidine	experimental	[H][C@](N)(CCC(O)=N[C@@]([H])(CS)C(O)=NCC(O)=NCCCNCCCCN)C(O)=O
448469	DB03296		3'-beta-Sialyl-beta-lactose	experimental	[H]N([C@@H]1[C@@H](O)C[C@@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@@H]2O)(O[C@@]1([H])[C@H](O)[C@H](O)CO)C(O)=O)C(C)=O
7532	DB03297	CHEMBL1171433	Benzylsulfinic Acid	experimental	OS(=O)(=O)CC1=CC=CC=C1
12793	DB03298	CHEMBL26128	Phenylphosphate	experimental	OP(O)(=O)OC1=CC=CC=C1
448582	DB03299		N-Succinyl Phenylglycine	experimental	[H][C@](NC(=O)CCC(O)=O)(C(O)=O)C1=CC=CC=C1
4369128	DB03300		Pterin Cytosine Dinucleotide	experimental	[H][C@]12NC3=C(N[C@@]1([H])C(S)=C(S)[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)O2)C(=O)NC(N)=N3
76883	DB03301		2-Allyl-6-Methyl-Phenol	experimental	CC1=CC=CC(CC=C)=C1O
33791	DB03302	CHEMBL357452	4,5,6,7-Tetrachloro-3h-Isobenzofuran-1-One	experimental	ClC1=C2COC(=O)C2=C(Cl)C(Cl)=C1Cl
152990	DB03303		3-deoxy-D-arabino-hexonic acid	experimental	OC[C@@H](O)[C@@H](O)C[C@H](O)C(O)=O
171	DB03304	CHEMBL1235432	7-Deaza-7-Aminomethyl-Guanine	experimental	NCC1=CNC2=C1C(=O)NC(N)=N2
107984	DB03305	CHEMBL11471	N5-Iminoethyl-L-Ornithine	experimental	[H][C@](N)(CCCNC(C)=N)C(O)=O
5287488	DB03306	CHEMBL25186	RU78300	experimental	COC1=CC=CC(C=O)=C1OP(O)(O)=O
2608	DB03307		4-[(6-Amino-4-Pyrimidinyl)Amino]Benzenesulfonamide	experimental	NC1=NC=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=C1
3080766	DB03308	CHEMBL303296	L-Leucyl-Hydroxylamine	experimental	CC(C)C[C@H](N)C(=O)NO
66898	DB03309		N-cyclohexyltaurine	experimental	OS(=O)(=O)CCNC1CCCCC1
65359	DB03310	CHEMBL1372	Glutathione disulfide	approved	N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O
448662	DB03311	CHEMBL1232829	3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid [4-(Thiazol-2-Ylsulfamoyl)-Phenyl]-Amide	experimental	CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=C(O1)C=C(C=C2)S(=O)(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
446727	DB03312	CHEMBL31634	Brivudine	approved	[H]\C(Br)=C(\[H])C1=CN(C(=O)N=C1O)[C@@]1([H])C[C@]([H])(O)[C@@]([H])(CO)O1
65536	DB03313	CHEMBL482858	Cephalosporin C	experimental	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N=C(O)CCC[C@@H](N)C(O)=O)C2=O)C(O)=O
688357	DB03314	CHEMBL559973	5-fluorotryptophan	experimental	N[C@@H](CC1=CNC2=C1C=C(F)C=C2)C(O)=O
8339	DB03315		Guanosine 3'-monophosphate	experimental	NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](OP(O)(O)=O)[C@H]2O)C(=O)N1
31275	DB03316	CHEMBL453716	1,4-Diethylene Dioxide	experimental	C1COCCO1
51351657	DB03317		Heme C	experimental	CC(S)C1=C2C=C3C(C)=C(C(C)S)C4=[N+]3[Fe--]35N6C(=C4)C(C)=C(CCC(O)=O)C6=CC4=[N+]3C(=CC(N25)=C1C)C(C)=C4CCC(O)=O
49867280	DB03318		6-Hydro-1-Methyladenosine-5'-Monophosphate	experimental	[H]N=C1N(C)C=NC2=C1N=CN2[C@]1([H])O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@@]1([H])O
131704239	DB03319		(2S)-2-Ammonio-3-[5-(2-methyl-2-propanyl)-3-oxido-1,2-oxazol-4-yl]propanoate	experimental	[H][C@](N)(CC1=C(ON=C1[O-])C(C)(C)C)C(O)=O
17753953	DB03320		3-Amino-Alanine	experimental	N[C@@H](C[NH3+])C(O)=O
445533	DB03321	CHEMBL52270	4-Amino-2-Deoxy-2,3-Dehydro-N-Neuraminic Acid	experimental	[H][C@@](O)(CO)[C@@]([H])(O)[C@]1([H])OC(=C[C@]([H])(N)[C@@]1([H])N=C(C)O)C(O)=O
21138	DB03322	CHEMBL275742	Dexpropranolol	experimental	CC(C)NC[C@@H](O)COC1=CC=CC2=C1C=CC=C2
439186	DB03323		Maltose	experimental	OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
449029	DB03325	CHEMBL1163085	Tyrosyladenylate	experimental	[H][C@](N)(CC1=CC=C(O)C=C1)C(O)=NS(=O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
49866787	DB03326		deoxycytidylyl-3',5'-guanosine	experimental	[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(=O)OC1([H])CC([H])(OC1([H])CO)N1C=CC(=N)N=C1O)N1C=NC2=C1NC(=N)N=C2O
444528	DB03327		{1-[(3-Hydroxy-Methyl-5-Phosphonooxy-Methyl-Pyridin-4-Ylmethyl)-Amino]-Ethyl}-Phosphonic Acid	experimental	[H][C@@](C)(NCC1=C(COP(O)(O)=O)C=NC(C)=C1O)P(O)(O)=O
5162682	DB03328		dioxothiomolybdenum(VI) ion	experimental	S[Mo](=O)=O
2723698	DB03329	CHEMBL1235541	2-Pyridinethiol	experimental	SC1=CC=CC=N1
17753999	DB03330		S-(N-Hydroxy-N-Iodophenylcarbamoyl)Glutathione	experimental	[H][C@](N)(CCC(O)=N[C@@]([H])(CS[C@@]([H])(O)N(O)C1=CC=C(I)C=C1)C(O)=NCC(O)=O)C(O)=O
446186	DB03331	CHEMBL303934	N-Naphthalen-1-Ylmethyl-2'-[3,5-Dimethoxybenzamido]-2'-Deoxy-Adenosine	experimental	[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C(NCC4=CC=CC5=CC=CC=C45)N=CN=C23)[C@]([H])(N=C(O)C2=CC(OC)=CC(OC)=C2)[C@]1([H])O
6323220	DB03332		5,6-Cyclic-Tetrahydropteridine	experimental	NC1=NC2=C(N3[C@@H](COC3=O)CN2)C(=O)N1
17754181	DB03333		(4-sulfamoyl-phenyl)-thiocarbamic acid O-(2-thiophen-3-yl-ethyl) ester	experimental	NS(=O)(=O)C1=CC=C(NC(=S)OCCC2=CSC=C2)C=C1
641237	DB03335		1-Bromopropane-2-Ol	experimental	C[C@H](O)CBr
4369285	DB03336	CHEMBL387347	BIA	experimental	OC1=CC(=CC(=C1O)[N+]([O-])=O)C(=O)CCN1CCN(CC1)C1=CC(=CC=C1)C(F)(F)F
444581	DB03337	CHEMBL1233097	1-(2-Amidinophenyl)-3-(Phenoxyphenyl)Urea	experimental	NC(=N)C1=CC=C(NC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1
448173	DB03338		Heptyl-Beta-D-Glucopyranoside	experimental	[H][C@]1(O)[C@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(OCCCCCCC)[C@]1([H])O
42300	DB03339		3-Iodo-Benzyl Alcohol	experimental	OCC1=CC=CC(I)=C1
446920	DB03340		3-[(1-Amino-2-Carboxy-Ethyl)-Hydroxy-Phosphinoyl]-2-Methyl-Propionic Acid	experimental	[H][C@@](C)(CP(O)(=O)[C@@]([H])(N)CC(O)=O)C(O)=O
446811	DB03341		Coa-S-Acetyl 5-Bromotryptamine	experimental	[H][C@](O)(C(O)=NCCC(O)=NCCSCC(O)=NCCC1=CNC2=C1C=C(Br)C=C2)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O
3364666	DB03342		4-(Acetylamino)-3-Guanidinobenzoic Acid	experimental	CC(=O)NC1=CC=C(C=C1NC(N)N)C(O)=O
5289457	DB03343		Malate Like Intermediate	experimental	O[C@H](\C=C(/O)[O-])C([O-])=O
17754035	DB03344		Inositol-(1,3,4,5,6)-Pentakisphosphate	experimental	[H][C@]1(O)[C@]([H])(OP(O)(O)=O)[C@@]([H])(OP(O)(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OP(O)(O)=O)[C@@]1([H])OP(O)(O)=O
1567	DB03345	CHEMBL254951	Mercaptoethanol	experimental	OCCS
97032	DB03346	CHEMBL83116	3,5,3',5'-Tetrachloro-Biphenyl-4,4'-Diol	experimental	OC1=C(Cl)C=C(C=C1Cl)C1=CC(Cl)=C(O)C(Cl)=C1
6535	DB03347	CHEMBL1236251	Triethyl Phosphate	experimental	CCOP(=O)(OCC)OCC
5462442	DB03348	CHEMBL245079	Huperzine B	investigational	[H][C@@]12CC3=C(C=CC(O)=N3)[C@]3(CC(C)=C1)NCCC[C@]23[H]
168120	DB03349	CHEMBL1230617	8-Bromo-Adenosine-5'-Monophosphate	experimental	[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C(Br)=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
453369	DB03350		Cobalt Hexammine Ion	experimental	[NH3+][Co-3]([NH3+])([NH3+])([NH3+])([NH3+])[NH3+]
446752	DB03351	CHEMBL151958	Sri-9439	experimental	CC1=C(CNC2=CC=CC3=NC=CC=C23)C=NC2=NC(N)=NC(N)=C12
17753924	DB03352		S-Arsonocysteine	experimental	N[C@@H](CS[As](O)(O)=O)C(O)=O
128878	DB03353	CHEMBL1233598	2-Iminobiotin	experimental	[H][C@]12CS[C@@]([H])(CCCCC(O)=O)[C@@]1([H])NC(=N)N2
657043	DB03354	CHEMBL540929	2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Oxadiazole	experimental	[H][C@]1(CO)O[C@@]([H])(C2=NN=C(C)O2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
445439	DB03355	CHEMBL1163068	5'-O-(N-(L-Threonyl)-Sulfamoyl)Adenosine	experimental	[H][C@](C)(O)[C@]([H])(N)C(O)=NS(=O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
439616	DB03357	CHEMBL58910	(S)-Mandelic acid	experimental	O[C@H](C(O)=O)C1=CC=CC=C1
6323407	DB03358		7n-Methyl-8-Hydroguanosine-5'-Triphosphate	experimental	[H][C@]1(O)[C@@]([H])(O)[C@@]([H])(O[C@]1([H])COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1CN(C)C2=C1NC(=N)N=C2O
3991	DB03359		M-(N,N,N-Trimethylammonio)-2,2,2-Trifluoro-1,1-Dihydroxyethylbenzene	experimental	C[N+](C)(C)C1=CC=CC(=C1)C(O)(O)C(F)(F)F
66141	DB03360	CHEMBL1234599	N-Acetylproline	experimental	[H][C@]1(CCCN1C(C)=O)C(O)=O
447750	DB03361		2-{(9as)-9a-[(1s)-1-Hydroxyethyl]-2,7-Dimethyl-9a,10-Dihydro-5h-Pyrimido[4,5-D][1,3]Thiazolo[3,2-a]Pyrimidin-8-Yl}Ethyl Trihydrogen Diphosphate	experimental	[H][C@@](C)(O)[C@]12NC3=NC(C)=NC=C3CN1C(C)=C(CCOP(O)(=O)OP(O)(O)=O)S2
193344	DB03362		N-Dimethyl-Lysine	experimental	[H][C@](N)(CCCCN(C)C)C(O)=O
131704240	DB03363		3-Acetylpyridine Adenine Dinucleotide	experimental	[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C(C)=O)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
448878	DB03364		N-Carbamyl-D-Methionine	experimental	CSCC[C@@H](NC(N)=O)C(O)=O
5687	DB03365	CHEMBL127907	4-[3-Hydroxyanilino]-6,7-Dimethoxyquinazoline	experimental	COC1=CC2=NC=NC(NC3=CC(O)=CC=C3)=C2C=C1OC
795	DB03366	CHEMBL540	Imidazole	experimental	N1C=CN=C1
448942	DB03367	CHEMBL508461	PF-00356231	experimental	[H][C@](CC(O)=O)(NC(=O)C1=CC(=CS1)C1=CC=C(C=C1)C1=CC=NC=C1)C1=CC=CC=C1
1836	DB03368	CHEMBL176467	5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione	experimental	CC1(C(=O)NC(=O)NC1=O)C1=CC=C(OC2=CC=CC=C2)C=C1
13695	DB03369	CHEMBL83088	9-Aminophenanthrene	experimental	NC1=CC2=C(C=CC=C2)C2=C1C=CC=C2
449014	DB03370	CHEMBL328139	FR239087	experimental	[H][C@@](C)(O)[C@@]([H])(CCC1=CC=CC(Cl)=C1Cl)N1C=NC(=C1)C(N)=O
131704241	DB03371		Modified Ribosylated Glutamyl Ester	experimental	[H][C@](N)(CCC(=O)O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]1(O)F)C(O)=O
447329	DB03372		3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One	experimental	SCCC(=O)N1CCC2=C(C1)NC1=C2C=CC=C1
131704242	DB03373		ZK-806711	experimental	[H]N=C(C)N1CCC(CC1)OC1=CC2=C(C=C1)N=C(C)N2CC1=CC2=C(C=C1)C=CC(=C2)C(N)=[NH2+]
9305	DB03374	CHEMBL1236469	3,5-Diiodotyrosine	experimental	[H][C@](N)(CC1=CC(I)=C(O)C(I)=C1)C(O)=O
196672	DB03376	CHEMBL1163065	'5'-O-(N-(L-Alanyl)-Sulfamoyl)Adenosine	experimental	[H][C@@](C)(N)C(O)=NS(=O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
	DB03378		4-Amino-1-[(1s,3r,4r,7s)-7-Hydroxy-1-(Hydroxymethyl)-2,5-Dioxabicyclo[2.2.1]Hept-3-Yl]-5-Methylpyrimidin-2(1h)-One	experimental	
1682	DB03379	CHEMBL1088324	2-Carboxyethylphosphonic Acid	experimental	OC(=O)CCP(O)(O)=O
151243	DB03380		L-tyrosinamide	experimental	[H][C@](N)(CC1=CC=C(O)C=C1)C(N)=O
984	DB03381	CHEMBL1235338	Hexadecanal	experimental	CCCCCCCCCCCCCCCC=O
49866839	DB03382		S-oxy-L-cysteine	experimental	[H][C@](N)(CS=O)C(O)=O
444746	DB03383	CHEMBL99889	5-Chloro-1h-Indole-2-Carboxylic Acid [1-(4-Fluorobenzyl)-2-(4-Hydroxypiperidin-1yl)-2-Oxoethyl]Amide	experimental	[H][C@@](CC1=CC=C(F)C=C1)(NC(=O)C1=CC2=C(N1)C=CC(Cl)=C2)C(=O)N1CCC(O)CC1
448573	DB03384		Fica	experimental	FC1=CC2=C(NC(=C2)C(=O)NCCS)C=C1
13195	DB03385	CHEMBL1230309	4-Methylimidazole	experimental	CC1=CN=CN1
688475	DB03386		4-Fluorotryptophane	experimental	N[C@@H](CC1=CNC2=C1C(F)=CC=C2)C(O)=O
73284	DB03387		N-Hydroxy-N-Isopropyloxamic Acid	experimental	CC(C)N(O)C(=O)C(O)=O
657065	DB03388	CHEMBL355048	3-[(2,4-Dichlorobenzoyl)(Isopropyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid	experimental	CC(C)N(C(=O)C1=C(Cl)C=C(Cl)C=C1)C1=C(SC(=C1)C1=CC=CC=C1)C(O)=O
6027	DB03389		alpha-D-Xylopyranose	experimental	O[C@@H]1CO[C@H](O)[C@H](O)[C@H]1O
449346	DB03390		N-Propyl-Tartramic Acid	experimental	[H][C@](O)(C(O)=O)[C@@]([H])(O)C(O)=NCCC
49866789	DB03391		Chromophore (Met-Tyr-Gly)	experimental	[H]\C(=C1\N=C(N(CC(O)=O)C1=O)[C@@]([H])(N)CCSC)C1=CC=C(O)C=C1
656959	DB03392	CHEMBL1233057	(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-Phosphoramidic Acid Dimethyl Ester	experimental	[H][C@]1(O)[C@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(NP(=O)(OC)OC)[C@]1([H])O
5388925	DB03393	CHEMBL410807	(3s,6s,9r,10r,11s,12s,13e,15e,18s,21s)-18-{(1e,3e,7s,8s)-9-[(2s,3r,4s,5s,6r,9s,11s)-9-Ethyl-4-Hydroxy-3,5,11-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-1,7-Dimethylnona-1,3-Dienyl}-10,12-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-	experimental	[H]\C(CC[C@]([H])(C)[C@@]([H])(O)C[C@]1([H])O[C@@]2(N=C(O)[C@@]([H])(CC)C[C@]2([H])C)[C@@]([H])(C)[C@@]([H])(O)[C@@]1([H])C)=C(\[H])/C(/[H])=C(\C)[C@]1([H])C\C([H])=C(/[H])\C(\[H])=C([H])\[C@]([H])(O)[C@]([H])(C)[C@@]([H])(O)[C@@]([H])(CCC(C)=O)C(O)=N[C@@]([H])(C(C)C)C(O)=N[C@@]([H])(CC2=CC(O)=CC=C2)C(=O)N2CCC[C@]([H])(N2)C(=O)O1
79718	DB03394		Heptaethylene glycol	experimental	OCCOCCOCCOCCOCCOCCOCCO
60594	DB03395	CHEMBL300337	Enalkiren	experimental	COC1=CC=C(C[C@H](NC(=O)CC(C)(C)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)C=C1
448235	DB03396		(E)-(2r,3r,4s,5r)-3,4,5-Trihydroxy-2-Methoxy-8,8-Dimethyl-Non-6-Enoic Acid ((3s,6r)-6-Hydroxy-2-Oxo-Azepan-3-Yl)-Amide	experimental	[H]\C(=C(\[H])C(C)(C)C)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(OC)C(O)=N[C@@]1([H])CC[C@@]([H])(O)CN=C1O
445675	DB03397	CHEMBL388154	Uridine-Diphosphate-N-Acetylglucosamine	experimental	CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O
4474585	DB03399		Ethyl Isocyanide	experimental	CC[N+]#C
73927	DB03400		3-(P-Tolyl)Propionic Acid	experimental	CC1=CC=C(CCC(O)=O)C=C1
439456	DB03401	CHEMBL279107	1D-myo-inositol 1,4,5-trisphosphate	experimental	O[C@@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](O)[C@@H]1OP(O)(O)=O
448151	DB03402		1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycero-3-Phosphate	experimental	[H][C@@](C)(CCCC(C)C)CCC[C@@]([H])(C)CCC[C@@]([H])(C)CCOC[C@@]([H])(COP(O)(O)=O)OCC[C@]([H])(C)CCC[C@]([H])(C)CCC[C@]([H])(C)CCCC(C)C
6131	DB03403	CHEMBL307679	Cytidine-5'-Monophosphate	experimental	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O
5289122	DB03405		N2-[(Benzyloxy)carbonyl]-N-[(3R)-1-{N-[(benzyloxy)carbonyl]-L-leucyl}-4-oxo-3-pyrrolidinyl]-L-leucinamide	experimental	[H]N([C@@H](CC(C)C)C(=O)N([H])[C@@H]1CN(CC1=O)C(=O)[C@H](CC(C)C)N([H])C(=O)OCC1=CC=CC=C1)C(=O)OCC1=CC=CC=C1
446000	DB03406		O1-Methyl-4-Deoxy-4-Thio-Alpha-D-Glucose	experimental	[H][C@@]1(O)[C@@]([H])(O)[C@@]([H])(OC)O[C@]([H])(CO)[C@@]1([H])S
3505109	DB03407	CHEMBL42423	4-Nitrocatechol	experimental	OC1=CC=C(C=C1O)[N+]([O-])=O
123938	DB03408	CHEMBL460831	gamma-Glutamylcysteine	experimental	N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O
7408452	DB03409		Octahydroindole-2-Carboxylic Acid	experimental	[H][C@]1(C[C@]2([H])CCCC[C@]2([H])N1)C(O)=O
54682930	DB03410	CHEMBL301141	4-hydroxycoumarin	experimental	OC1=CC(=O)OC2=CC=CC=C12
127716	DB03411	CHEMBL406973	2-Hydroxymethyl-Pyrrolidine-3,4-Diol	experimental	OC[C@@H]1NC[C@H](O)[C@H]1O
97725	DB03412	CHEMBL1233976	6-hydroxy-L-norleucine	experimental	N[C@@H](CCCCO)C(O)=O
145729	DB03413	CHEMBL9519	Deoxyuridine-5'-Diphosphate	experimental	O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O
448267	DB03414		5-Thio-a/B-D-Mannopyranosylamine	experimental	[H][C@]1(N)S[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@]1([H])O
448875	DB03415		3-Thiaoctanoyl-Coenzyme A	experimental	[H][C@](O)(C(O)=NCCC(O)=NCCSC(=O)CSCCCCC)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O
3382778	DB03416	CHEMBL1236378	Thiamine(1+) monophosphate	experimental	CC1=C(CCO[P@](O)([O-])=O)SC=[N+]1CC1=CN=C(C)N=C1N
6323182	DB03417		1-(4-Tert-Butylcarbamoyl-Piperazine-1-Carbonyl)-3-(3-Guanidino-Propyl)-4-Oxo-Azetidine-2-Carboxylic Acid	experimental	[H][C@](CCCNC(N)=N)(C=O)[C@]([H])(N=C(O)N1CCN(CC1)C(O)=NC(C)(C)C)C(O)=O
131704243	DB03418		Diacetyldeuteroheme	experimental	CC(=O)C1=C(C)C2=CC3=C(C(O)=C)C(C)=C4C=C5N6C(=CC7=C(CCC(O)=O)C(C)=C8C=C1N2[Fe]6(N78)N34)C(CCC(O)=O)=C5C
1174	DB03419	CHEMBL566	Uracil	experimental	O=C1NC=CC(=O)N1
17754002	DB03420		2,4-Deoxy-4-Guanidino-5-N-Acetyl-Neuraminic Acid	experimental	[H][C@@](O)(CO)[C@@]([H])(O)[C@]1([H])O[C@]([H])(C[C@]([H])(NC(N)=N)[C@@]1([H])N=C(C)O)C(O)=O
1584	DB03421		2-Phenethyl-2,3-Dihydro-Phthalazine-1,4-Dione	experimental	O=C1NN(CCC2=CC=CC=C2)C(=O)C2=C1C=CC=C2
304271	DB03422	CHEMBL1236484	1,3-Thiazole-4-Carboxylic Acid	experimental	OC(=O)C1=CSC=N1
446317	DB03423		S-Adenosyl-L-Homoselenocysteine	experimental	[H][C@](N)(CC[Se]C[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O)C(O)=O
72172	DB03424	CHEMBL29292	Ubenimex	experimental	[H][C@@](N)(CC1=CC=CC=C1)[C@]([H])(O)C(O)=N[C@@]([H])(CC(C)C)C(O)=O
131704245	DB03425		2s,4r-4-Methylglutamate	experimental	[H][C@@](C)(C[C@]([H])(N)C(O)=O)C([O-])=O
15991538	DB03426		Digalactosyl Diacyl Glycerol (Dgdg)	experimental	[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(CO[C@]1([H])O[C@]([H])(CO[C@@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O)OC(=O)CCCCCCCCCCCCCCCCC
6398414	DB03427		Delta-(L-Alpha-Aminoadipoyl)-L-Cysteinyl-D-Vinylglycine	experimental	[H][C@](N)(CCCC(O)=N[C@@]([H])(CS)C(O)=N[C@]([H])(C=C)C(O)=O)C(O)=O
5289419	DB03428	CHEMBL258805	SU9516	experimental	COC1=CC=C2NC(=O)\C(=C/C3=CN=CN3)C2=C1
449005	DB03429		Tetrastearoyl cardiolipin	experimental	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCC(O)COP(O)(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
440104	DB03430		(2s)-Hydroxy(4-Hydroxyphenyl)Ethanenitrile	experimental	O[C@H](C#N)C1=CC=C(O)C=C1
5287787	DB03432		Beta-Amino Isobutyrate	experimental	C[C@H](CN)C([O-])=O
5496700	DB03433		{3-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-2-Methyl-Propyl}-Phosphonic Acid	experimental	C[C@H](CNCC1=C(O)C(C)=NC=C1COP(O)(O)=O)OP(O)(O)=O
70807	DB03434	CHEMBL1234443	3[N-Morpholino]Propane Sulfonic Acid	experimental	OS(=O)(=O)CCCN1CCOCC1
6031	DB03435	CHEMBL130266	Uridine-5'-Diphosphate	experimental	O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O
46936673	DB03436		Gallichrome	experimental	CC1=[O][Ga]2345ON1CCC[C@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCCN(O2)C(C)=[O]3)NC(=O)C(CCCN(O4)C(C)=[O]5)NC1=O
9600418	DB03437		2-{1-[2-(2-Amino-Thiazol-4-Yl)-2-Methoxyimino-Acetylamino]-2-Oxo-Ethyl}-5,5-Dimethyl-Thiazolidine-4-Carboxylic Acid	experimental	[H][C@](C=O)(N=C(O)C(=N/OC)\C1=CSC(=N)N1)[C@]1([H])N[C@@]([H])(C(O)=O)C(C)(C)S1
5289143	DB03438		Lysophosphatidylglycerol	experimental	[H][C@](O)(CO)COP([O-])(=O)OC[C@@]([H])(O)COC(=O)CCCCCCCCCCCCCCC
444139	DB03439		4,6-dideoxy-4-amino-alpha-D-glucose	experimental	[H][C@]1(C)O[C@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N
151008	DB03440	CHEMBL226117	N-Hexadecanoylglycine	experimental	CCCCCCCCCCCCCCCC(=O)NCC(O)=O
17753867	DB03441		2-Benzyl-3-Iodopropanoic Acid	experimental	[H][C@@](CI)(CC1=CC=CC=C1)C(O)=O
5478860	DB03442		2-[5-Hydroxy-3-Methyl-1-(2-Methyl-4-Sulfo-Phenyl)-1h-Pyrazol-4-Ylazo]-4-Sulfo-Benzoic Acid	experimental	CC1=NN(C(O)=C1\N=N\C1=CC(=CC=C1C(O)=O)S(O)(=O)=O)C1=CC=C(C=C1C)S(O)(=O)=O
131704246	DB03443		Bis(5-Amidino-Benzimidazolyl)Methanone Zinc	experimental	NC(N)C1=CC2=C(C=C1)[N+]1=C(N2)C(=O)C2=[N+]([Zn]1)C1=C(N2)C=C(C=C1)C(N)N
