node_id,namespace,identifier,name
4079,pubchem,3467,"2-[4,6-diamino-3-[3-amino-6-[1-(methylamino)ethyl]oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol"
4080,umls,C0015668,Fat necrosis
4081,umls,C0235282,Ear roaring
4082,umls,C0235905,Myasthenia gravis-like syndrome
4083,pubchem,3475,"1-(3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrol-2-yl)-3-(4-methylphenyl)sulfonylurea"
4084,umls,C0001973,Alcoholism
4085,umls,C0004691,Balanoposthitis
4086,umls,C0020617,Hypoglycaemic coma
4087,umls,C0158775,Spine malformation
4088,umls,C0232570,Epigastric fullness
4089,umls,C0233417,Poor concentration
4090,umls,C0235832,Hernia congenital
4091,umls,C0235922,Breast neoplasm benign female
4092,umls,C0241137,Pallor of skin
4093,umls,C0241832,Cerebrovascular insufficiency
4094,umls,C0497538,Benign gastrointestinal neoplasm
4095,umls,C0745153,Hypoglycaemic episode
4096,umls,C0857093,Elevated liver enzyme levels
4097,pubchem,3476,4-ethyl-3-methyl-N-[2-[4-[(4-methylcyclohexyl)carbamoylsulfamoyl]phenyl]ethyl]-5-oxo-2H-pyrrole-1-carboxamide
4098,umls,C0271710,Hypoglycemic reaction
4099,umls,C0858217,Gastrointestinal fullness
4100,pubchem,3478,N-[2-[4-(cyclohexylcarbamoylsulfamoyl)phenyl]ethyl]-5-methylpyrazine-2-carboxamide
4101,pubchem,3488,5-chloro-N-[2-[4-(cyclohexylcarbamoylsulfamoyl)phenyl]ethyl]-2-methoxybenzamide
4102,pubchem,3494,"(1,1-dimethylpyrrolidin-1-ium-3-yl) 2-cyclopentyl-2-hydroxy-2-phenylacetate"
4103,umls,C0021847,Intestinal pseudo-obstruction
4104,umls,C0948779,Gastrointestinal hypomotility
4105,umls,C0426498,Tongue dry
4106,umls,C0695236,Tracheostomy infection
4107,umls,C0859032,Moaning
4108,umls,C1096275,Increased viscosity of bronchial secretion
4109,pubchem,3510,1-methyl-N-(9-methyl-9-azabicyclo[3.3.1]nonan-3-yl)indazole-3-carboxamide
4110,umls,C0151563,Coagulation time prolonged
4111,umls,C1697642,Puncture site pain
4112,pubchem,3512,"7-chloro-3',4,6-trimethoxy-5'-methylspiro[1-benzofuran-2,4'-cyclohex-2-ene]-1',3-dione"
4113,pubchem,3516,"3-(2-methoxyphenoxy)propane-1,2-diol"
4114,pubchem,3517,"2-[(2,6-dichlorophenyl)methylideneamino]guanidine"
4115,umls,C0338375,Aseptic peritonitis
4116,umls,C3203695,Noninfectious peritonitis
4117,umls,C0341503,Peritonitis bacterial
4118,umls,C0394006,Disequilibrium syndrome
4119,umls,C0401013,Fungal peritonitis
4120,umls,C0549202,Chapped skin
4121,umls,C0221245,Skin fissures
4122,umls,C0848548,Hypertensive nephropathy
4123,umls,C0853893,Device interaction
4124,umls,C0857432,Serum osmolality increased
4125,umls,C0853754,Blood osmolarity increased
4126,umls,C0948808,Catheter blockage
4127,umls,C1608397,Device occlusion
4128,umls,C0948817,Catheter site inflammation
4129,umls,C1112210,Catheter site infection
4130,umls,C1141885,Sclerosing encapsulating peritonitis
4131,umls,C1868771,Peritoneal cloudy effluent
4132,pubchem,3519,"N-(diaminomethylidene)-2-(2,6-dichlorophenyl)acetamide"
4133,pubchem,3520,guanidine
4134,umls,C0238304,Chronic interstitial nephritis
4135,umls,C0459435,Psychotic state
4136,pubchem,3553,"8-(2-chloroacetyl)-12-fluoro-11-hydroxy-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icos-17-en-16-one"
4137,pubchem,3559,4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-1-(4-fluorophenyl)butan-1-one
4138,umls,C0175683,Argininosuccinate synthetase deficiency
4139,pubchem,3598,"3,4,6-trichloro-2-[(2,3,5-trichloro-6-hydroxyphenyl)methyl]phenol"
4140,pubchem,3623,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-hydroxy-2-phenylacetate
4141,umls,C0085621,Spastic paralysis
4142,umls,C0002624,Retrograde amnesia
4143,umls,C0005687,Bladder distension
4144,umls,C0751837,Ataxic gait
4145,umls,C0858950,Mental aberration
4146,pubchem,3636,"(9-butyl-9-methyl-3-oxa-9-azoniatricyclo[3.3.1.02,4]nonan-7-yl) 3-hydroxy-2-phenylpropanoate"
4147,umls,C0032633,Dyshidrotic eczema
4148,pubchem,3637,phthalazin-1-ylhydrazine
4149,umls,C0221733,Paradoxical pressor response
4150,pubchem,3639,"6-chloro-1,1-dioxo-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide"
4151,pubchem,3640,"11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one"
4152,umls,C0263437,Acne infantile
4153,umls,C1167675,Application site folliculitis
4154,umls,C1735864,Administration site infection
4155,umls,C2586050,Oesophagitis ulcerative
4156,pubchem,3642,"[11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl] butanoate"
4157,umls,C0549262,Rebound effect
4158,pubchem,3647,"1,1-dioxo-6-(trifluoromethyl)-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide"
4159,pubchem,3648,"9-hydroxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one"
4160,umls,C0004763,Barrett's oesophagus
4161,umls,C0008039,Cheyne-Stokes respiration
4162,umls,C0026825,Muscle tone flaccid
4163,umls,C0032768,Post herpetic neuralgia
4164,umls,C0040210,VT
4165,umls,C0041974,Urethral stenosis
4166,umls,C0220650,Brain cancer metastatic
4167,umls,C0686377,Metastases to central nervous system
4168,umls,C0232452,Cutis anserina
4169,umls,C0235194,Tranquillisation excessive
4170,umls,C0311394,Walking disability
4171,umls,C0741453,Bedridden
4172,umls,C0853946,Pain worsened
4173,umls,C0854121,Gastrointestinal motility disorder
4174,umls,C1135120,Breakthrough pain
4175,umls,C1269955,Tumour invasion
4176,umls,C1321581,Bezoar
4177,pubchem,3652,2-[4-[(7-chloroquinolin-4-yl)amino]pentyl-ethylamino]ethanol
4178,umls,C0152191,Central scotoma
4179,umls,C0263358,Erythema annulare centrifugum
4180,umls,C0234906,Erythema annulare
4181,umls,C0332579,Lividity
4182,umls,C0333244,Edema transient
4183,umls,C0422974,Halo vision
4184,umls,C1963822,Mucosal pigmentation
4185,umls,C3160840,Macular pigmentation
4186,pubchem,3657,hydroxyurea
4187,umls,C0034561,Dermatitis radiation NOS
4188,umls,C1504383,Radiation skin injury
4189,umls,C0085273,Erythema infectiosum
4190,umls,C0221470,Aphagia
4191,umls,C0235988,Serum iron decreased
4192,umls,C0853785,Blood iron decreased
4193,umls,C0280100,Solid tumour
4194,umls,C1142305,Melanonychia
4195,umls,C1260402,Splenic sequestration
4196,pubchem,3658,2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]ethanol
4197,pubchem,3661,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 3-hydroxy-2-phenylpropanoate
4198,umls,C0038379,Strabismus
4199,umls,C0152173,Ventricular flutter
4200,umls,C0152219,Cyclophoria
4201,umls,C0232695,Bowel sounds decreased
4202,umls,C0263355,Rash scarlatiniform
4203,umls,C0549363,Hot dry skin
4204,umls,C0677600,Stridor inspiratory
4205,umls,C0751535,Cardiac syncope
4206,umls,C0854165,Conjunctivitis papillary
4207,pubchem,3672,2-[4-(2-methylpropyl)phenyl]propanoic acid
4208,umls,C0004626,Pneumonia bacterial
4209,umls,C0006287,Bronchopulmonary dysplasia
4210,umls,C0017657,Glomerulitis
4211,umls,C0023529,Periventricular leukomalacia
4212,umls,C0025309,Meningoencephalitis
4213,umls,C0026272,Mixed connective tissue disease
4214,umls,C0235446,Azotaemia of renal origin
4215,umls,C0240059,Intraventricular haemorrhage
4216,umls,C0241742,Wound haemorrhage
4217,umls,C0270934,Toxic neuropathy
4218,umls,C0424444,Teeth clenching
4219,umls,C0853068,Glomerular filtration rate decreased
4220,umls,C2609264,Color vision change
4221,umls,C0155018,Colour blindness acquired
4222,pubchem,3675,2-phenylethylhydrazine
4223,umls,C0234983,Delirium toxic
4224,umls,C0392185,Repetitive speech
4225,pubchem,3676,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide"
4226,umls,C0340515,Myocardial depression
4227,umls,C0919666,Venipuncture site hemorrhage
4228,umls,C1096225,Vessel puncture site haemorrhage
4229,umls,C1868879,Endotracheal tube obstruction
4230,umls,C0281803,Endotracheal intubation complication
4231,pubchem,3685,"9-acetyl-7-(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy-6,9,11-trihydroxy-8,10-dihydro-7H-tetracene-5,12-dione"
4232,umls,C0542051,Instability vasomotor
4233,umls,C1963921,Chemical phlebitis
4234,pubchem,3687,"1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-iodopyrimidine-2,4-dione"
4235,pubchem,3690,"N,3-bis(2-chloroethyl)-2-oxo-1,3,2lambda5-oxazaphosphinan-2-amine"
4236,umls,C0002891,Anaemia neonatal
4237,umls,C0013528,Echolalia
4238,umls,C0015970,Fever of unknown origin
4239,umls,C0023487,Acute promyelocytic leukaemia
4240,umls,C0030793,Pelvic neoplasm
4241,umls,C0035579,Rickets
4242,umls,C0085615,Bundle branch block right
4243,umls,C0155773,Portal vein thrombosis
4244,umls,C0238621,Aminoaciduria
4245,umls,C0473237,Frank hematuria
4246,umls,C0743072,Psychosis depressive
4247,umls,C0853021,Blood oestrogen decreased
4248,umls,C0853973,Blood gonadotrophin increased
4249,umls,C0855335,Electrocardiogram ST segment abnormal
4250,umls,C0859037,Feeling of residual urine
4251,umls,C0877854,Cerebral arteriosclerosis
4252,umls,C1095923,Febrile bone marrow aplasia
4253,umls,C1411873,Ovulation disorder
4254,umls,C1527410,Renal rickets
4255,umls,C2945586,Bladder irritation
4256,pubchem,3696,"3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine"
4257,pubchem,3702,"4-chloro-N-(2-methyl-2,3-dihydroindol-1-yl)-3-sulfamoylbenzamide"
4258,umls,C0238242,Lithium toxicity
4259,pubchem,3706,"1-[4-benzyl-2-hydroxy-5-[(2-hydroxy-2,3-dihydro-1H-inden-1-yl)amino]-5-oxopentyl]-N-tert-butyl-4-(pyridin-3-ylmethyl)piperazine-2-carboxamide"
4260,umls,C0031037,Periarthritis
4261,umls,C0037997,Spleen disorder
4262,umls,C0277525,Gastric flu
4263,umls,C0684275,Haemophilia
4264,umls,C0740435,Bilirubin unconjugated increased
4265,umls,C0854134,Blood bilirubin unconjugated increased
4266,umls,C0860803,Glucose increased
4267,umls,C1387528,Acute haemolytic anaemia
4268,pubchem,3715,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]acetic acid
4269,umls,C0038013,Ankylosing spondylitis
4270,umls,C0221722,Muscle movement involuntary
4271,umls,C0234656,Periorbital pain
4272,umls,C0234962,Pulmonary vasculitis
4273,umls,C0235884,Gastric perforation
4274,umls,C0267380,Ileitis regional
4275,umls,C1504411,Post procedural oedema
4276,pubchem,3724,"5-[acetyl-[3-[N-acetyl-3,5-bis(2,3-dihydroxypropylcarbamoyl)-2,4,6-triiodoanilino]-2-hydroxypropyl]amino]-1-N,3-N-bis(2,3-dihydroxypropyl)-2,4,6-triiodobenzene-1,3-dicarboxamide"
4277,umls,C0085617,Arterial spasm
4278,umls,C0234507,Anosognosia
4279,umls,C0238201,Iodism
4280,pubchem,3730,"5-[acetyl(2,3-dihydroxypropyl)amino]-1-N,3-N-bis(2,3-dihydroxypropyl)-2,4,6-triiodobenzene-1,3-dicarboxamide"
4281,umls,C0919702,Ventricular hypokinesia
4282,pubchem,3734,"1-N,3-N-bis(1,3-dihydroxypropan-2-yl)-5-(2-hydroxypropanoylamino)-2,4,6-triiodobenzene-1,3-dicarboxamide"
4283,umls,C0015467,Facial neuralgia
4284,umls,C0239779,Grimacing
4285,umls,C0271355,VIth nerve paralysis
4286,umls,C0858603,Wave slowing
4287,umls,C1262195,Echoacousia
4288,umls,C1510450,Dysacusis
4289,umls,C1394290,Cyanotic heart disease
4290,pubchem,3736,"1-N,3-N-bis(2,3-dihydroxypropyl)-2,4,6-triiodo-5-[(2-methoxyacetyl)amino]-3-N-methylbenzene-1,3-dicarboxamide"
4291,umls,C0009492,Compartment syndrome
4292,umls,C0040127,Thyrotoxic crisis
4293,umls,C0235074,Tongue paralysis
4294,umls,C0235552,Subglottic edema
4295,umls,C0750426,White blood cell count increased
4296,umls,C1504363,Body temperature fluctuation
4297,umls,C1504537,Vegetative dystonia
4298,pubchem,3737,"3-acetamido-2,4,6-triiodo-5-(methylcarbamoyl)benzoic acid"
4299,umls,C0234230,Pain burning
4300,pubchem,3738,"2,4,6-triiodo-5-[methyl-[3-oxo-3-[2,4,6-triiodo-N-methyl-3,5-bis(1,3,4-trihydroxybutan-2-ylcarbamoyl)anilino]propanoyl]amino]-1-N,3-N-bis(1,3,4-trihydroxybutan-2-yl)benzene-1,3-dicarboxamide"
4301,umls,C0042740,Viral syndrome
4302,umls,C0683369,Consciousness clouding
4303,pubchem,3739,"3-[[6-(3-carboxy-2,4,6-triiodoanilino)-6-oxohexanoyl]amino]-2,4,6-triiodobenzoic acid"
4304,pubchem,3741,"1-N,3-N-bis(2,3-dihydroxypropyl)-5-[(2-hydroxyacetyl)-(2-hydroxyethyl)amino]-2,4,6-triiodobenzene-1,3-dicarboxamide"
4305,umls,C0002949,Artery dissection
4306,umls,C0024003,Lordosis
4307,umls,C0034372,Quadriplegia
4308,umls,C0035085,Renal infarct
4309,umls,C0232352,Vascular insufficiency
4310,umls,C0264315,Glottic edema
4311,umls,C0264956,Atheroma
4312,umls,C1510412,Vascular pseudoaneurysm
4313,umls,C1710632,Vessel perforation
4314,pubchem,3742,"3-[[2-[[3-[acetyl(methyl)amino]-2,4,6-triiodo-5-(methylcarbamoyl)benzoyl]amino]acetyl]amino]-5-(2-hydroxyethylcarbamoyl)-2,4,6-triiodobenzoic acid"
4315,umls,C0161446,Brachial plexus injury
4316,pubchem,3743,"5-[acetyl(2,3-dihydroxypropyl)amino]-3-N-(2,3-dihydroxypropyl)-1-N-(2-hydroxyethyl)-2,4,6-triiodobenzene-1,3-dicarboxamide"
4317,pubchem,3746,(8-methyl-8-propan-2-yl-8-azoniabicyclo[3.2.1]octan-3-yl) 3-hydroxy-2-phenylpropanoate
4318,umls,C0281773,Acute glaucoma
4319,umls,C0426732,Prostatomegaly
4320,umls,C0475765,Nasal oedema
4321,umls,C0857112,Glaucoma both eyes
4322,umls,C0857160,Numbness in leg
4323,umls,C0863111,Nasal mucus blood tinged
4324,pubchem,3749,"2-butyl-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]-1,3-diazaspiro[4.4]non-1-en-4-one"
4325,umls,C0157733,Abnormalities of the hair
4326,umls,C0240464,Neck oedema of
4327,umls,C0403447,Chronic renal insufficiency
4328,umls,C0522035,Upper limb oedema
4329,pubchem,3750,"(10,19-diethyl-19-hydroxy-14,18-dioxo-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4(9),5,7,10,15(20)-heptaen-7-yl) 4-piperidin-1-ylpiperidine-1-carboxylate"
4330,umls,C0007102,Colon cancer
4331,umls,C0024121,Lung neoplasm
4332,umls,C0151618,Embolus leg
4333,umls,C0740482,Hypotension orthostatic symptomatic
4334,umls,C0857117,Hand rash
4335,pubchem,3759,"N'-benzyl-5-methyl-1,2-oxazole-3-carbohydrazide"
4336,pubchem,3763,"2-chloro-2-(difluoromethoxy)-1,1,1-trifluoroethane"
4337,umls,C0235744,Breath holding
4338,umls,C0400877,Postoperative ileus
4339,umls,C0424332,Breath holding attack
4340,pubchem,3767,pyridine-4-carbohydrazide
4341,umls,C0030783,Nicotinic acid deficiency
4342,umls,C0239652,Paraesthesia foot
4343,umls,C1527330,Pyridoxine deficiency
4344,umls,C0936215,Vitamin B6 deficiency
4345,pubchem,3777,"propan-2-yl 7-[3,5-dihydroxy-2-(3-oxodecyl)cyclopentyl]hept-5-enoate"
4346,umls,C0877306,Iris hyperpigmentation
4347,pubchem,3779,"4-[1-hydroxy-2-(propan-2-ylamino)ethyl]benzene-1,2-diol"
4348,umls,C0232201,Sinus rhythm
4349,pubchem,3780,"(6-nitrooxy-2,3,3a,5,6,6a-hexahydrofuro[3,2-b]furan-3-yl) nitrate"
4350,pubchem,3783,4-[1-hydroxy-2-(1-phenoxypropan-2-ylamino)propyl]phenol
4351,pubchem,3784,"3-O-methyl 5-O-propan-2-yl 4-(2,1,3-benzoxadiazol-4-yl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate"
4352,pubchem,3793,"2-butan-2-yl-4-[4-[4-[4-[[2-(2,4-dichlorophenyl)-2-(1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]phenyl]-1,2,4-triazol-3-one"
4353,umls,C0235792,Breast pain male
4354,umls,C0235895,Implantation complication
4355,umls,C0521510,Implant site reaction
4356,umls,C0438237,Hepatic enzyme abnormal
4357,umls,C0851886,Pneumocystis carinii infection
4358,umls,C0276908,Pneumocystis jirovecii infection
4359,pubchem,3821,2-(2-chlorophenyl)-2-(methylamino)cyclohexan-1-one
4360,umls,C0857332,Clonic movements
4361,pubchem,3823,"1-[4-[4-[[2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone"
4362,umls,C0085653,Pyogenic granuloma
4363,umls,C0235014,Fontanelle bulging
4364,umls,C0277961,Oily hair
4365,pubchem,3825,2-(3-benzoylphenyl)propanoic acid
4366,umls,C0235819,Rash bullous
4367,pubchem,3826,"5-benzoyl-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid"
4368,pubchem,3827,"2-(1-methylpiperidin-4-ylidene)-6-thiatricyclo[8.4.0.03,7]tetradeca-1(14),3(7),4,10,12-pentaen-8-one"
4369,pubchem,3830,N-(furan-2-ylmethyl)-7H-purin-6-amine
4370,pubchem,3848,2-hydroxy-3-phenylpropanoic acid
4371,pubchem,3869,2-hydroxy-5-[1-hydroxy-2-(4-phenylbutan-2-ylamino)ethyl]benzamide
4372,umls,C0023648,Bullous lichen planus
4373,umls,C0154769,Myopathy toxic
4374,umls,C0267410,Mesenteric artery thrombosis
4375,umls,C0595938,Increased effect
4376,pubchem,3872,"2-[4,5-dihydroxy-2,5-bis(hydroxymethyl)oxolan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
4377,umls,C0877617,Intestinal cramps
4378,pubchem,3877,"4-amino-1-[2-(hydroxymethyl)-1,3-oxathiolan-5-yl]pyrimidin-2-one"
4379,umls,C0019189,Chronic hepatitis
4380,umls,C0239211,Oedema auricular
4381,umls,C0549297,Auricular swelling
4382,umls,C0596601,Gas
4383,umls,C0855440,Pancreatic enzymes abnormal
4384,pubchem,3878,"6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine"
4385,umls,C0015468,Facial pain
4386,umls,C0234376,Action tremor
4387,umls,C0281963,Red cell aplasia
4388,umls,C0422980,Oscillopsia
4389,umls,C1536075,Sudden unexplained death in epilepsy
4390,pubchem,3883,"2-[[3-methyl-4-(2,2,2-trifluoroethoxy)pyridin-2-yl]methylsulfinyl]-1H-benzimidazole"
4391,umls,C0023055,Laryngeal neoplasm
4392,umls,C0025568,Metaplasia
4393,umls,C0032226,Pleural disorder
4394,umls,C0376286,Avitaminosis
4395,umls,C1510471,Hypovitaminosis
4396,umls,C0679254,Disease recurrence
4397,umls,C0740464,Electrolytes NOS decreased
4398,umls,C0853885,Blood electrolytes decreased
4399,umls,C0920184,Fundic gland polyp
4400,umls,C0948002,Crystal urine present
4401,umls,C0079731,B-cell lymphoma
4402,umls,C0149520,Cholecystitis acute
4403,umls,C0241254,Mucous stools
4404,umls,C0853890,Blood gastrin increased
4405,umls,C0948395,Gastrointestinal hypermotility
4406,pubchem,3890,"propan-2-yl 7-[3,5-dihydroxy-2-(3-hydroxy-5-phenylpentyl)cyclopentyl]hept-5-enoate"
4407,umls,C0019357,Ophthalmic herpes simplex
4408,pubchem,3899,"5-methyl-N-[4-(trifluoromethyl)phenyl]-1,2-oxazole-4-carboxamide"
4409,umls,C0020540,Malignant hypertension
4410,umls,C0221333,Hypouricaemia
4411,umls,C1261167,Sperm concentration
4412,umls,C3495559,Juvenile idiopathic arthritis
4413,pubchem,3902,"4-[(4-cyanophenyl)-(1,2,4-triazol-1-yl)methyl]benzonitrile"
4414,umls,C0853662,Oestrogen deficiency
4415,umls,C0854069,Tumour pain
4416,umls,C0854113,Mucosal dryness
4417,umls,C1262200,Cerebrovascular infarction
4418,pubchem,3911,N-[1-[[1-[[1-[[1-[[1-[[1-[[5-(diaminomethylideneamino)-1-[2-(ethylcarbamoyl)pyrrolidin-1-yl]-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]-5-oxopyrrolidine-2-carboxamide
4419,umls,C0007280,Carotid bruit
4420,umls,C0015799,Feminization
4421,umls,C0877195,Feminisation acquired
4422,umls,C0032000,Pituitary adenoma
4423,umls,C0496901,Pituitary tumour benign
4424,umls,C0032001,Pituitary apoplexy
4425,umls,C0342406,Pituitary haemorrhage
4426,umls,C0032230,Pleural rub
4427,umls,C0034884,Rectal fistula
4428,umls,C0205929,Anal fistula
4429,umls,C0034887,Rectal polyp
4430,umls,C0038019,Spondylosis
4431,umls,C0949690,Spinal osteoarthritis
4432,umls,C0080179,Spinal fracture
4433,umls,C0231772,Burning foot
4434,umls,C0234938,Injection site abscess sterile
4435,umls,C0240812,Prostatic pain
4436,umls,C0341753,Pelvic fibrosis
4437,umls,C0342405,Pituitary infarction
4438,umls,C0343166,Effusion of knee
4439,umls,C1253936,Joint effusion
4440,umls,C0376358,Prostate cancer
4441,umls,C0427457,Red blood cell count decreased
4442,umls,C0684550,Metastases to spine
4443,umls,C0741160,Aortic aneurysm rupture
4444,umls,C0853938,Nocturia aggravated
4445,umls,C0857984,Serum testosterone increased
4446,umls,C0853118,Blood testosterone increased
4447,umls,C0858934,Injection site warmth
4448,umls,C0948992,Paresthesia lower limb
4449,pubchem,3914,"5-[3-(tert-butylamino)-2-hydroxypropoxy]-3,4-dihydro-2H-naphthalen-1-one"
4450,pubchem,3915,1-[4-cyano-4-(4-fluorophenyl)cyclohexyl]-3-methyl-4-phenylpiperidine-4-carboxylic acid
4451,pubchem,3916,"3-(2-methoxyphenothiazin-10-yl)-N,N,2-trimethylpropan-1-amine"
4452,pubchem,3918,"17-methyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-4-ol"
4453,umls,C0034124,Pupillary disorder
4454,pubchem,3928,"N-[2-hydroxy-1-(3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl)propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide"
4455,umls,C0578159,Antibiotic-associated diarrhea
4456,pubchem,3929,"N-[[3-(3-fluoro-4-morpholin-4-ylphenyl)-2-oxo-1,3-oxazolidin-5-yl]methyl]acetamide"
4457,umls,C0241005,Creatine phosphokinase serum increased
4458,umls,C0948818,Catheter site phlebitis
4459,umls,C0949103,Catheter site pain
4460,umls,C1306792,Red man syndrome
4461,pubchem,3937,1-[6-amino-2-[(1-carboxy-3-phenylpropyl)amino]hexanoyl]pyrrolidine-2-carboxylic acid
4462,umls,C0031190,Persistent foetal circulation
4463,umls,C0085619,Orthopnoea
4464,umls,C0155709,Atrial fibrillation and flutter
4465,umls,C0155713,Papillary muscle rupture
4466,umls,C0311220,Lymphocytoma cutis
4467,umls,C0342257,Diabetic complication
4468,umls,C0423729,Painful respiration
4469,umls,C0877664,Gastrointestinal cramps
4470,umls,C1142492,Postinfarction angina
4471,umls,C1956415,Dyspnoea paroxysmal nocturnal
4472,pubchem,3938,"1,1-diethyl-3-(7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinolin-9-yl)urea"
4473,umls,C0877090,Orthostatic collapse
4474,pubchem,3939,lithium;hydroxide
4475,umls,C0020502,Hyperparathyroidism
4476,umls,C0152192,Scotoma of blind spot area
4477,umls,C0235396,Hypertonicity
4478,umls,C0263465,Skin xerosis
4479,umls,C0302859,Euthyroid goiter
4480,umls,C0568180,Lithium poisoning
4481,pubchem,3948,"1-ethyl-6,8-difluoro-7-(3-methylpiperazin-1-yl)-4-oxoquinoline-3-carboxylic acid"
4482,umls,C0740469,Albumin high
4483,umls,C0853776,Blood albumin increased
4484,pubchem,3950,1-(2-chloroethyl)-3-cyclohexyl-1-nitrosourea
4485,umls,C0002893,Refractory anemia
