PubchemID,Smiles,DrugbankID
46936193,C[C@@H]1O[C@H](OC[C@@H]2O[C@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C(O)=C3)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,Rutin
46936194,NC(=O)C1=C(N)N(C=N1)[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O,Aicar
445768,C[C@@H](Cl)CCl,"1,2-Dichloro-Propane"
547,OC(=O)CC1=CC(O)=C(O)C=C1,"2-(3,4-Dihydroxyphenyl)Acetic Acid"
446611,OC(=O)\C=C\C1=C(O)C=C(O)C=C1,"2,4-Dihydroxy-Trans Cinnamic Acid"
2386,NC(=[NH2+])c1ccc2nc(Cc3nc4ccc(cc4n3)C(N)=[NH2+])nc2c1,Bis(5-Amidino-Benzimidazolyl)Methane
5287744,Clc1nc(Br)nc2ncnc12,2-Bromo-6-Chloro-Purine
46936195,CCCCCCCCCCCC(=O)OC[C@H](O)CO[P@@](O)(=O)OCC[N+](C)(C)C,"L-Alfa-Lysophosphatidylcholine, Lauroyl"
5881,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C,Dehydroepiandrosterone
439278,OC[C@@H](OP(O)(O)=O)C(O)=O,"2-Phosphoglyceric Acid', '2-Phospho-D-Glyceric Acid"
11963739,C1=CC2=CC3=[N+]4C(C=C3)=CC3=CC=C5C=C6C=CC7=[N+]6[Fe+3]4(N35)N2C1=C7,Porphyrin Fe(Iii)
9923,OCC1=C(F)C(F)=C(F)C(F)=C1F,"2,3,4,5,6-Pentafluorobenzyl Alcohol"
46936196,[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@]1([H])CSCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(=O)OCC,"(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Phenylalanine Ethyl Ester"
46936197,O[C@H]1[C@H](CO[P@](O)(=O)O[P@@](O)(=O)O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O,Udp-Alpha-D-Xylopyranose
40489127,CNCCCC[C@@H](N)C(O)=O,N-Methyl-Lysine
445025,C[C@H](N)[C@H](N)CCCCCC(O)=O,"7,8-Diamino-Nonanoic Acid"
46936198,CC(=O)N[C@H]1[C@H](O)C[C@@](CC=C)(O[C@@H]1[C@@H](O)[C@H](O)CO)C(O)=O,2-Propenyl-N-Acetyl-Neuramic Acid
6419780,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OP(O)(=O)O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O,Bis(Adenosine)-5'-Pentaphosphate
2681,CCCCCCCCCCCCCCCC[N+](C)(C)C,Cetyl-Trimethyl-Ammonium
46936199,OC[C@@H]1O[C@H](S[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]3CO)S[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O)[C@@H](O)[C@H](S)O[C@H]4CO)O[C@H]3CO)O[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O,Thio-Maltopentaose
657131,OC(=O)C(\NC(=O)C1=CC=CC=C1)=C\C1=CC=C(OC2=CC=CC=C2Br)C=C1,(2z)-2-(Benzoylamino)-3-[4-(2-Bromophenoxy)Phenyl]-2-Propenoic Acid
46936200,C[C@@H]([C@@H](C[C@@H](O)CN1CCN(CC2=CC=C3OCOC3=C2)C[C@@H]1C(=O)NC(C)(C)C)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12)C1=CC=CC=C1,Analogue of Indinavir Drug
7500,CCC1=CC=CC=C1,Ethylbenzene
46936201,CC[C@H](C(=O)N1CCCC[C@@H]1C(=O)O[C@@H](CCC1=CC=C(OC)C(OC)=C1)C1=CC=CC(OCC(O)=O)=C1)C1=CC(OC)=C(OC)C(OC)=C1,"{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid"
6579452,C[C@H](O)[C@H](N)CO,Reduced Threonine
1504,NC(=N)C1=CC2=C(NC(=N2)C2=CC=CC(C3=CC=CC=C3)=C2O)C=C1,"CRA_7806', '2-(2-HYDROXY-BIPHENYL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE"
5801,NC1=CC=CC=C1O,2-Aminophenol
447805,O[C@@H]([C@H](CC(O)=O)C(O)=O)C(O)=O,Isocitric Acid
15859389,CCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC,"3-[Aminoethylphosphoryl]-[1,2-Di-Palmitoyl]-Sn-Glycerol"
439455,O[C@@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@H]1OP(O)(O)=O,"(1s,3s,4s)-1,3,4-Triphospho-Myo-Inositol"
448668,[H][C@](O)(CN(C)C)CN1C2=CC=C(Br)C=C2C2=C1C=CC(Br)=C2,(S)-Wiskostatin
46936202,O[C@@H]1[C@@H](O)[C@@H](COC2=CC=CC=C2)N(CC2=CC=CC=C2)C(=O)N(CC2=CC=CC=C2)[C@H]1COC1=CC=CC=C1,"(4r,5s,6s,7r)-1,3-Dibenzyl-4,7-Bis(Phenoxymethyl)-5,6-Dihydroxy-1,3 Diazepan-2-One"
444348,C[C@@H](OP(O)(O)=O)C(O)=O,L-Phospholactate
1628,OC(=O)C(=O)NC1=CC2=C(C=CC=C2)C=C1C(O)=O,3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid
5287866,[NH3+][C@H](CCl)C([O-])=O,3-Chloroalaninate
94599,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)[O-],[3-(Dodecanoylamino)Propyl](Hydroxy)Dimethylammonium
131624,[H][C@@](CC1=CC=CC(=C1)C(N)=N)(NC(=O)CNS(=O)(=O)C1=CC=C(C)C=C1)C(=O)OC,"Nalpha-(2-Naphthylsulfonylglycyl)-3-Amidino-D,L-Phenylalanine-Isopropylester"
120985,NCCCOP(O)(O)=O,O-Phosphoethanolamine
99288,CC[C@@H](C)[C@H](N)C(O)=O,Allo-Isoleucine
445180,CCCCC1=NC(N)=[Se]=C1CCC,2-Amino-4-Butyl-5-Propylselenazole
135559087,NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC(=CC(=C1[O-])C1=C(F)C=CC=C1)[C@@H](CC([O-])=O)C([O-])=O,CRA_17693
449120,C[C@@H]1CCCN(C1)C(C)=O,(3r)-1-Acetyl-3-Methylpiperidine
46936203,C[C@@H](O)[C@H]1NC(=O)[C@H](NC(=O)[C@@H](CCCN(O)C=O)NC(=O)[C@@H](CCCCNC1=O)NC(=O)[C@@H](CCCN(O)C=O)NC(=O)[C@H](CO)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@H](CO)NC(=O)[C@H]1CCN[C@H]2N1C1=CC(O)=C(O)C=C1C=C2NC(=O)CCC(O)=O)[C@@H](C)O,Pyoverdine-Chromophore
444294,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,Camphor
446605,COC(=O)C1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=CC=C2C=CC=CC2=C1,N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)Isopipecolinic Acid Methyl Ester
4347,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1,N-Benzyl-4-Sulfamoyl-Benzamide
8071,COCCOC,"1,2-Dimethoxyethane"
6862,OC(=O)CC1=C2C=CC=CC2=CC=C1,Naphthalen-1-Yl-Acetic Acid
65552,OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1,"3,3',5,5'-Tetraiodothyroacetic Acid"
46936206,N[C@@H](CCSC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N)C(O)=O,S-Adenosyl-L-Homocysteine
54695768,CN1C(=O)C(O)=C(O)C2=CC=CC=C12,"3,4-Dihydroxy-1-Methylquinolin-2(1h)-One"
46936207,CC[C@@H](C)[C@H](N)C(=O)NS(=O)(=O)NC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N,N-[Isoleucinyl]-N'-[Adenosyl]-Diaminosufone
446947,O[C@@H](COP(O)(O)=O)[C@@H](O)C(O)=O,"D-4-Phosphoerythronic Acid', '4-Phospho-D-Erythronate"
439744,N[C@@H](CC1=CC=C(O)C(I)=C1)C(O)=O,3-Iodo-Tyrosine
3840,OCC1=CC(=O)C(O)=CO1,5-Hydroxy-2-(Hydroxymethyl)-4h-Pyran-4-One
33166,COC1=NC=CN=C1C(C)C,2-Methoxy-3-Isopropylpyrazine
447721,C[C@H](NC1=NC=CC(=N1)C1=C(N=C(C2CCNCC2)N1C)C1=CC(=CC=C1)C(F)(F)F)C1=CC=CC=C1,4-[5-[2-(1-Phenyl-Ethylamino)-Pyrimidin-4-Yl]-1-Methyl-4-(3-Trifluoromethylphenyl)-1h-Imidazol-2-Yl]-Piperidine
96,CC(=O)CC(O)=O,Acetoacetic Acid
46936208,NC(=S)C1=CC=C[N+](=C1)[C@@H]1O[C@@H](CO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](OP(O)(O)=O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O,Tatp
447682,OC(=O)CC1=C2NC(=O)C3=CC=CC=C3N2C2=C1C=CC=C2,"(5-Oxo-5,6-Dihydro-Indolo[1,2-a]Quinazolin-7-Yl)-Acetic Acid"
185915,[H][C@](N)(CC1=CC=C2C=CC=CC2=C1)C(O)=O,Beta-(2-Naphthyl)-Alanine
1282,NC(=N)C1=CC2=C(NC(CC3=NC4=C(N3)C=CC=C4)=N2)C=C1,Hemi-Babim
46936209,CC(=O)N[C@H]1[C@H](O)C[C@@](OC2=CC=C3C(C)=CC(=O)OC3=C2)(O[C@@H]1[C@@H](O)[C@H](O)CO)C(O)=O,Methylumbelliferyl Sialic Acid
6398956,N[C@@H](C[S](=O)=O)C(O)=O,Double Oxidized Cysteine
447488,NC(=[NH2+])C1=C(Cl)C=C2NC(=CC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-],CRA_10991
448238,[H][C@@](O)(CO)CNC1=CC=CC(=C1)C1=C(C(=O)NC1=O)C1=CN(C)C2=CC=C(F)C=C12,"3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione"
46936211,CN(CCCC1CCCCC1)C(=O)[C@@H](CCC(O)=O)NC(=O)N(CC(O)=O)CC1=CC=C(OP(O)(O)=O)C=C1,4-[3-Carboxymethyl-3-(4-Phosphonooxy-Benzyl)-Ureido]-4-[(3-Cyclohexyl-Propyl)-Methyl-Carbamoyl]Butyric Acid
46936212,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,Adenosine-5'-Monophosphate Glucopyranosyl-Monophosphate Ester
670,OCC(=O)CO,Dihydroxyacetone
342,CC1=CC=CC(O)=C1,M-Cresol
46936213,CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSCCCCC(=O)NCCc1cnc2ccccc12,Coa-S-Trimethylene-Acetyl-Tryptamine
95034,CN1c2nc(N)nc2C(=O)N(C)C1=O,"8-Amino-1,3-Dimethyl-3,7-Dihydropurine-2,6-Dione"
2526,OCC(CO)OP(O)(O)=O,Glycerol-2-Phosphate
8515,O=C1C2=CC=CC3=C2C(=NN3)C2=C1C=CC=C2,"2,6-Dihydroanthra/1,9-Cd/Pyrazol-6-One"
988,CC(C)(CO)C(O)C(=O)NCCC(O)=O,Pantothenic acid
120231,NS(=O)(=O)C1=CC=C(F)C=C1,4-Flourobenzenesulfonamide
647,CC(C)=CCO[P@](O)(=O)OP(O)(O)=O,Dimethylallyl Diphosphate
4635105,CC1=NC(=N)C(=C)C=N1,4-Imino-5-Methidyl-2-Methylpyrimidine
46936215,N[C@H]1C=C(CO)C[C@@H](O)[C@@H]1O,"1-Amino-2,3-Dihydroxy-5-Hydroxymethyl Cyclohex-5-Ene"
46936216,NC1=NC=NC2=C1N=CN2[C@H]1O[C@@H]2CO[P@](O)(=S)O[C@@H]2[C@@H]1O,"Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate"
154575,COC1=CC=C(C=C1OC1CCCC1)C(=O)NC1=C(Cl)C=NC=C1Cl,Piclamilast
46936217,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO)[C@H](O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2OP(O)(O)=O)N2C=CC(=O)NC2=O)[C@H]1O,Adenylyl-3'-5'-Phospho-Uridine-3'-Monophosphate
448008,OC(=O)C1=CC(NC2=C(C(=O)NC2=O)C2=CC(Cl)=CC=C2)=CC=C1Cl,I-5
136163656,[Mg++].[W].NC1=NC(=O)C2=C(N[C@H]3O[C@@H](COP([O-])([O-])=O)C([S-])=C([S-])[C@H]3N2)N1.NC1=NC(=O)C2=C(N[C@H]3O[C@@H](COP([O-])([O-])=O)C([S-])=C([S-])[C@H]3N2)N1,bis(molybdopterin)tungsten cofactor
66827,OB(O)C1=CC=CC=C1,Phenyl Boronic Acid
1066,OC(=O)C1=CC=CN=C1C(O)=O,Quinolinic Acid
46936219,NC[C@]1(O)NC(=O)C(O)=[N+]1CC(O)=O,"(2r)-2-(Aminomethyl)-2,4-Dihydroxy-5-Oxo-3-(2-Oxoethyl)-2,5-Dihydro-1h-Imidazol-3-Ium"
448674,CCO[P@](O)(=O)OP(O)(O)=O,Ethyl Dihydrogen Diphosphate
5288154,C[C@H](CO)CCO[P@](O)(=O)OP(O)(O)=O,4-Hydroxy-3-Methyl Butyl Diphosphate
165879,OC1=CC=C(C=C1OS(O)(=O)=O)[N+]([O-])=O,"N,4-Dihydroxy-N-Oxo-3-(Sulfooxy)Benzenaminium"
447259,CN(C)[C@@H]1CCC(C)=CC1,"(4r)-7aza-7,8-Dihydrolimonene"
37851,C[N+](C)(C)CCS,2-(Trimethylammonium)Ethyl Thiol
5287579,[NH3+][C@H](C=C)C([O-])=O,"2-Ammoniobut-3-Enoate, 2-Amino-3-Butenoate"
46936220,CC(C)O[P@](O)(=O)OC[C@@H](N)C(O)=O,Monoisopropylphosphorylserine
46936221,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H]([C@H](O[C@H]3C[C@@H](O)[C@@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@@H](C)O3)[C@@H](C)O2)N(C)C)C2=C(O)C3=C(C=C2C1)C(=O)C1=CC=CC(O)=C1C3=O,"10-{4-Dimethylamino-5-[4-Hydroxy-6-Methyl-5-(6-Methyl-5-Oxo-Tetrahydro-Pyran-2-Yloxy)-Tetrahydro-Pyrane-2-Yloxy]-6-Methyl-Tetrahydro-Pyran-2-Yloxy}-8-Ethyl-1,8,11-Trihydroxy-7,8,9,10-Tetrahydro-Naphthacene-5,12-Dione"
46936222,N[C@@H](CS[AsH]O)C(O)=O,Thiarsahydroxy-Cysteine
1400,CC1=CC=C(C=C1)C1=NN(C2=C1C(N)=NC=N2)C(C)(C)C,"1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine"
5287438,[H][C@@](C)(NC(=O)[C@@]([H])(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)\C=C\C(=O)C=O,"[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester"
114683,Oc1cc2ccnc2cc1O,"3h-Indole-5,6-Diol"
46936223,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H]1O,Adenosine-3'-5'-Diphosphate
46936224,CC1=[NH+]C=C(COP(O)(O)=O)C(CN[C@H](CCC(O)=O)C(O)=O)=C1O,Pyridoxyl-Glutamic Acid-5'-Monophosphate
46936225,CCCCCCCCCCCC[C@H](CC(O)=O)OC(=O)CCCCCCCCCCCC,2-Tridecanoyloxy-Pentadecanoic Acid
17754065,N[C@@H](CCCCNC(C(O)=O)C(O)=O)C(O)=O,Nz-(Dicarboxymethyl)Lysine
11063191,O[C@H]1CCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]12,"(1s,6s,7r,8r,8ar)-1,6,7,8-Tetrahydroxyindolizidine"
46936226,C[C@H](O[C@H](O)C[C@H](N)C(O)=O)[C@@H](N)C(O)=O,Threonine-Aspartic Ester
46936227,OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]1O,O3-Sulfonylgalactose
1005,OC(=O)C(=C)OP(O)(O)=O,Phosphoenolpyruvate
46936228,CCCCCNC(=O)[C@@H](CC1=CC=C(N(C(=O)C(O)=O)C2=CC=CC=C2C(O)=O)C2=C1C=CC=C2)NC(C)=O,"Compound 12, N-Acetyl-4-[(Carboxycarbonyl)(2-Carboxyphenyl)Amino]-N-Pentyl-1-Napthylalaniamide"
46936229,NCC[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N[N+]([O-])=O)C(N)=O,"L-N(Omega)-Nitroarginine-2,4-L-Diaminobutyric Amide"
439407,O[C@H]1CSSC[C@@H]1O,"Dithiane Diol', '(4s,5s)-1,2-Dithiane-4,5-Diol"
11776755,OC[C@H]1O[C@]2(NC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,Beta-D-Glucopyranose Spirohydantoin
46936230,N[C@@H](O)O[C@H]1CC2=CC=CC=C2C1[C@H]1CN[C@](C[C@@H](O)[C@@H](CC2=CC=CC=C2)NC(=O)O[C@@H]2CCOC2)(CC2=CC=CC=C2)C1=O,"(3s)-Tetrahydrofuran-3-Yl (1r,2s)-3-[4-((1r)-2-{[(S)-Amino(Hydroxy)Methyl]Oxy}-2,3-Dihydro-1h-Inden-1-Yl)-2-Benzyl-3-Oxopyrrolidin-2-Yl]-1-Benzyl-2-Hydroxypropylcarbamate"
135460982,CC1=CC=CC2=C1NC(N)=NC2=O,2-Amino-8-Methylquinazolin-4(3h)-One
657081,COC1=C(F)C(F)=C(C(N)=O)C(F)=C1F,"2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide"
6329,CN,Methylamine
46936231,CCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,Desulfo-Coenzyme A
9896036,CC(=O)N[C@@H](CC1=CC=C(C(=C1)P(O)(O)=O)P(O)(O)=O)C(=O)N[C@@H]1CCCCC2=CC(OCC3CCCCC3)=C(C=C12)C(N)=O,"{4-[2-Acetylamino-2-(3-Carbamoyl-2-Cyclohexylmethoxy-6,7,8,9-Tetrahydro-5h-Benzocyclohepten-5ylcarbamoyl)-Ethyl]-2-Phosphono-Phenyl}-Phosphonic Acid"
446202,N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12,Tryptophanyl-5'amp
446167,C[P@@](O)(=O)CC(=O)CC(O)=O,4-[Hydroxy-[Methyl-Phosphinoyl]]-3-Oxo-Butanoic Acid
439202,N[C@@H](CCONC(N)=N)C(O)=O,L-2-Amino-4-(Guanidinooxy)Butyric Acid
46936232,N[C@@H](CCC(=O)N[C@H](CS[C@H]1[C@H](O)C2=CC=CC=C2C2=CC=CC=C12)C(=O)NCC(O)=O)C(O)=O,"(9r,10r)-9-(S-Glutathionyl)-10-Hydroxy-9,10-Dihydrophenanthrene', '(9s,10s)-9-(S-Glutathionyl)-10-Hydroxy-9,10-Dihydrophenanthrene"
448269,CC(=N)NCC[C@@H](F)C[C@H](N)C(O)=O,4r-Fluoro-N6-Ethanimidoyl-L-Lysine
446399,ClC1=CC=C2C=C(C=CC2=C1)S(=O)(=O)N1CCN(CC1)C(=O)C1CCN(CC1)C1=CC=NC=C1,"[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone"
6995274,CC(=O)OC[C@@H](N)C(O)=O,O-Acetylserine
128600,CC1=C(OC2=CC=C(O)C=C2C1=O)C1=CC(Br)=C(O)C(Br)=C1,"6,4'-Dihydroxy-3-Methyl-3',5'-Dibromoflavone"
1030,CC(O)CO,"1,2-Propanediol"
448372,OCC[C@@H](O)[C@H](O)[C@H](O)\C=C\P(O)(O)=O,2-Deoxy-D-Glucitol 6-(E)-Vinylhomophosphonate
46936233,C[C@@H]1C[C@H](O)[C@@H](O)[C@H](O)O1,"4,6-Dideoxyglucose"
46936234,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H]1O,3'-Phosphate-Adenosine-5'-Diphosphate
46936235,NN1C(=O)N[C@]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O,"3-Amino-8,9,10-Trihydroxy-7-Hydroxymethyl-6-Oxa-1,3-Diaza-Spiro[4.5]Decane-2,4-Dione"
6228,CN(C)C=O,Dimethylformamide
7705,CCCCC1=CC=CC=C1,N-Butylbenzene
46936236,CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSO,Oxidized Coenzyme A
448879,CC(C)[C@@H](NC(N)=O)C(O)=O,N-Carbamyl-D-Valine
649,O=C1CCNC(=O)N1,"3,4-Dihydrouracil"
16028,CCCC[N+](CCCC)(CCCC)CCCC,Tetrabutylammonium Ion
5280863,OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O,Kaempherol
1808,NC(=O)C1=CN=CC(Br)=C1,5-Bromonicotinamide
46936240,C[C@H]1C[C@H](N[C@@H]1C(O)=O)N(C)O,5-(Hydroxy-Methyl-Amino)-3-Methyl-Pyrrolidine-2-Carboxylic Acid
385,OC(=O)CCCCCC(O)=O,Pimelic Acid
152441,N[C@@H](CC(=O)OP(O)(O)=O)C(O)=O,Phosphoaspartate
5288259,[H][C@@](CCCC)(NC(=O)OCC1(CC2=CC=C(F)C=C2)CCC1)C(=O)C(=O)NC1=CC=NN1,[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate
46936241,C[C@](CO)(OP(O)(O)=O)[C@@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=CC(N)=NC1=O,4-Diphosphocytidyl-2-C-Methyl-D-Erythritol 2-Phosphate
46936242,NC1=NC=NC2=C1N=CN2[C@H]1O[C@H](CO[P@@](O)(=O)O[P@](O)(=O)OP(O)(O)=O)C[C@@H]1O,Cordycepin Triphosphate
46936243,OC[C@@H]1O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@@H](O)[C@H](O)[C@H]1O,"Glucose-Uridine-C1,5'-Diphosphate"", ""Uridine-5'-Diphosphate-Mannose"", 'Uridine Diphosphate Galactose', ""Uridine-5'-Monophosphate Glucopyranosyl-Monophosphateester"
2802070,CC(C)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1-(Isopropylthio)-Beta-Galactopyranside
13830686,O[C@H]1[C@H](OP(O)(O)=O)[C@@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O,"Inositol 1,3,4,5-Tetrakisphosphate"
136073095,NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OP(O)(O)=S)[C@H](O)[C@H]2O)C(=O)N1,5'-Guanosine-Diphosphate-Monothiophosphate
5287720,CN(CC1=CC2=C(C=CC=C2)N1C)C(=O)\C=C\C1=CN=C(N)C=C1,3-(6-Aminopyridin-3-Yl)-N-Methyl-N-[(1-Methyl-1h-Indol-2-Yl)Methyl]Acrylamide
447536,[H][C@](C(O)=O)(C1=CC=CC=C1)S(O)(=O)=O,RU79256
70789210,C[C@@H](NC(=O)CCCC[C@@H](NC(=O)C[NH3+])C([O-])=O)P([O-])=O,Glycyl-L-a-Aminopimelyl-E-(D-2-Aminoethyl)Phosphonate
445999,OC[C@H]1O[C@@H](S)[C@H](O)[C@@H](O)[C@@H]1S,"1,4-Dithio-Alpha-D-Mannose', '1,4-Deoxy-1,4-Dithio-Beta-D-Glucopyranose"
5289424,[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)C(=O)CO,[1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester
440173,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](OS(O)(=O)=O)[C@@H]1O,"Acetylgalactosamine-4-Sulfate', '2-(Acetylamino)-2-Deoxy-4-O-Sulfo-Alpha-D-Galactopyranose"
446337,CN1[C@H]2CC[C@@H]1CC(=O)C2,Tropinone
135400688,O=C1Nc2nnnc2C(=O)N1,8-Azaxanthine
2281,NC(=N)c1ccc2nc(nc2c1)C(=O)c1nc2ccc(cc2n1)C(N)=N,Bis(5-Amidino-2-Benzimidazolyl)Methanone
17754173,CON[C@H]1C[C@@H](N(C1)S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)NO,"N-Hydroxy 1n(4-Methoxyphenyl)Sulfonyl-4-(Z,E-N-Methoxyimino)Pyrrolidine-2r-Carboxamide"
3102,O=C(C1=CC=CC=C1)C1=CC=CC=C1,Benzophenone
46936247,CN([C@H](CC(O)=O)C(O)=O)C(=O)C1=CC(OS(=O)(=O)C2=CC=C3C=CC=CC3=C2)=CC=C1NS(=O)(=O)C1=CC=C2C=CC=CC2=C1,(S)-2-{Methyl-[2-(Naphthalene-2-Sulfonylamino)-5-(Naphthalene-2-Sulfonyloxy)-Benzoyl]-Amino}-Succinicacid
689043,OC(=O)\C=C\C1=CC(O)=C(O)C=C1,"3,4-Dihydroxycinnamic Acid"
4369603,C[C@H](O)C[C@@](C)(O)CO,"2-Methylpentane-1,2,4-Triol"
448220,[H][C@](N)(CCSC)C(O)(O)C1=CC=CC=N1,"(2s)-2-Amino-4-(Methylsulfanyl)-1-Pyridin-2-Ylbutane-1,1-Diol"
